🚀 开始处理 TVBox 配置文件 (最新资源倒序 + 多重 CDN 校验)...

📦 历史加载：读取到历史已知接口 378 条。
🔍 开始检索 GitHub Code Search API (⚡已开启最新资源优先模式)...
[327/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源16] 【GitHub-AA999OK/TVBOX/79bb2513c5c470e4614eaaed7b3454be541e9c37/CK/011/仅供测试.json】
[328/431] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源17] 【GitHub-lyqnihao/m3u8/c9b1b2562342ce1e16494b719a2c7aa632c4dc2b/FGBLH/FG/海豚影视.json】
[329/431] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源18] 【GitHub-wnddwc/daiweichun/164cc8054903fd8e79c4ba32efac9e2c22dc0597/daiweichun.json】
[330/431] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源19] 【GitHub-wzxxcz/xcz202508281/76c4228891a958ae39000cbdb607b85f370f0250/jj.json】
[331/431] 节点测试... 🔞 [资源 - 命中"强奸乱伦"] -> [资源20] 【GitHub-AlanTse1314/13998394872-TVBox/b01776dccb8d49b6b8fca60657a95bfd84196d44/PF.json】
[332/431] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源21] 【GitHub-tv189ymail/2023/733130dbe85b924da2d7092be1e69b97bb877cce/BDB/DY2/FL1-4.json】
[333/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源22] 【GitHub-KAN314go/23/086eed7e9132d9276853ff417d72062273ee1297/py.json】
[334/431] 节点测试... 🔞 [资源 - 命中"天美"] -> [资源23] 【GitHub-AlanTse1314/13998394872-TVBox/b01776dccb8d49b6b8fca60657a95bfd84196d44/PG.json】
[335/431] 节点测试... 🔞 [资源 - 命中"福利"] -> [资源24] 【GitHub-qgys/qgys/25685f6797f72759ac9ecf85006f4f7f2a2aa2c1/fm.json】
[336/431] 节点测试... 🔞 [资源 - 命中"中文字幕"] -> [资源25] 【GitHub-13174771/tvboxlist/9b7cd3f60c7f568666713dfce80d09ab0beaf5bc/18+.json】
[337/431] 节点测试... 🔞 [资源 - 命中"麻豆"] -> [资源26] 【GitHub-24090144d/tv/0fe40dfae7f23a9253038644537b41a627bcd3ae/xc.json】
[338/431] 节点测试... 🔞 [资源 - 命中"SM"] -> [资源27] 【GitHub-hstsws/zy/9861fbfb4e8e08c6b51297b644a0c431894f0870/ysj/yeshijieB.json】
[339/431] 节点测试... 🔞 [资源 - 命中"SM"] -> [资源28] 【GitHub-madaodei/xx/c1e2963336f957e59caf52752a11358e9a79e3bc/ysj/yeshijieB.json】
[340/431] 节点测试... 🔞 [资源 - 命中"天美"] -> [资源29] 【GitHub-blackDawn-sun/tvbox/09fb04b0d179895bff2c5e0a1da228e757d261ee/sgdc1129/简影/zjys.json】
[341/431] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源30] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc10-3/道长/daozhang.json】
[342/431] 节点测试... 🔞 [资源 - 命中"福利"] -> [资源31] 【GitHub-kxbperfect/kxb/206cc7460a71eaf40bc94394614fa617bd20b9b8/2.json】
[343/431] 节点测试... 🔞 [资源 - 命中"成人"] -> [资源32] 【GitHub-wzxxcz/cc1/c6d08d3f4f1be75475612d0912ead10382d27e29/sgdc10-3/道长/daozhang.json】
[344/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源33] 【GitHub-alantang1977/X/05b1444761b0e098682098f5bd0cae837cdfc48d/py.json】
[345/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源34] 【GitHub-alantang1977/X/e7b24ccf28eef2014580e8c85757162cc06c5285/py.json】
[346/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源35] 【GitHub-alantang1977/pg/bf9deed35eeeb5bbeebd606c1895fb8794833226/jsm.json】
[347/431] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源36] 【GitHub-lyqnihao/m3u8/2b280505f62e210534dca77b93b025f0ae98620a/FGBLH/FG/海豚影视.json】
[348/431] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源37] 【GitHub-lyqnihao/m3u8/b9c69e8762d05a0374d42e47c8502a33bda9fa45/FGBLH/FG/海豚影视.json】
[349/431] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源38] 【GitHub-bluefriendCN/set/cd0ea58350f4654054b5f452a76f39bba793448e/ma.json】
[350/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源39] 【GitHub-alantang1977/pg/08047e18156a5b50f285cf3c0b7819020b148ae0/jsm.json】
[351/431] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源40] 【GitHub-lyqnihao/m3u8/b8fdd320da91054e9f7f626c970890e593dec61a/FGBLH/FG/海豚影视.json】
[352/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源41] 【GitHub-alantang1977/X/4f263102ba66b9067149cca2a6c92019a236b494/py.json】
[353/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源42] 【GitHub-alantang1977/pg/7b8be7c1f4771362d001c690e873ff1d835d62fa/jsm.json】
[354/431] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源43] 【GitHub-lyqnihao/m3u8/964e79c7c689265eb6a66171800799e8738f9e73/FGBLH/FG/海豚影视.json】
[355/431] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源44] 【GitHub-bluefriendCN/set/b13b87682417c2c9cbde7e41afcc1b9a2bbcdf6a/ma.json】
[356/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源45] 【GitHub-alantang1977/pg/43253fb5d15fcfbb1dc9acdf3117fba49aca577b/jsm.json】
[357/431] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源46] 【GitHub-lyqnihao/m3u8/d03b0b5ecfe7600eed6a11f6ff81dc11227b297a/FGBLH/FG/海豚影视.json】
[358/431] 节点测试... ❌ [失效剔除] -> [剔除1] 【GitHub-xiongjian83/TvBox/d16a21043d9dd9cc3420643f2c7015b34b813e70/YZ.json】
[359/431] 节点测试... ❌ [失效剔除] -> [剔除2] 【GitHub-muzi08168/leeTVBoxResource/1a08712c1c80bf64fb29daf2e058345c6a8f48cc/ziyou.json】
[360/431] 节点测试... ❌ [失效剔除] -> [剔除3] 【GitHub-Sourav9063/ftp_searcher/39dff8249de3dcf86efc8b51ce635b4a92ec0950/globalMedia.json】
[361/431] 节点测试... ❌ [失效剔除] -> [剔除4] 【GitHub-surgepro/sing-box-ruleset/ae89e6772bbccc47b1413a122f7a49aa4feaf387/rule/ProxyGFWlist.json】
[362/431] 节点测试... ❌ [失效剔除] -> [剔除5] 【GitHub-arandomguyhere/Google-News-Scraper/b10b95ed7a3c2173e496168b9a73faa0bd58b558/archives/20250923_091456/news_20250923_091456.json】
[363/431] 节点测试... ❌ [失效剔除] -> [剔除6] 【GitHub-meetyan/news/f7b0f4c6a89a19cfc10a76dcfa4d9cdae71e2daf/src/results/github-trending/2022-11-15.json】
[364/431] 节点测试... ❌ [失效剔除] -> [剔除7] 【GitHub-moringspeaker/Play_Store_Spider/0188166eef2bce231d55bf8413cea4b893c88979/data/list_validity_285000-289999.json】
[365/431] 节点测试... ❌ [失效剔除] -> [剔除8] 【GitHub-luma/webrtc/e541b4e11bcad83b881337eb09896f03943f6745/src/chromium/src/tools/perf/page_sets/alexa1-10000-urls.json】
[366/431] 节点测试... ❌ [失效剔除] -> [剔除9] 【GitHub-xiongjian83/TvBox/e4aeee835df0e7739792a3142b0995a854886540/YZ.json】
[367/431] 节点测试... ❌ [失效剔除] -> [剔除10] 【GitHub-arandomguyhere/Google-News-Scraper/ca82025de574e93df8a1585b4e639eccd9a95952/archives/20250923_091456/news_20250923_091456.json】
[368/431] 节点测试... ❌ [失效剔除] -> [剔除11] 【GitHub-xiongjian83/TvBox/db53fa2310f0a353d43c325251e6ee555ddb7d8a/YZ.json】
[369/431] 节点测试... ❌ [失效剔除] -> [剔除12] 【GitHub-arandomguyhere/Google-News-Scraper/1fe414be3fea1712150e77ad7d6b525360ec2221/archives/20250923_091456/news_20250923_091456.json】
[370/431] 节点测试... ❌ [失效剔除] -> [剔除13] 【GitHub-cs3306/singbox-rules-converter/2f05b6a99b6331cd142e1ca14e746377fa4a14d6/output/acl4ssr/Providers/ProxyGFWlist.json】
[371/431] 节点测试... ❌ [失效剔除] -> [剔除14] 【GitHub-xiongjian83/TvBox/518340d006d4437b5797b641564667199dccc5dc/YZ.json】
[372/431] 节点测试... ❌ [失效剔除] -> [剔除15] 【GitHub-Centralmatrix3/Matrix-io/b91b52f017561f9394ecbcc50547660a7de9e68e/Sing-box/Ruleset/GreatFireWall.json】
[373/431] 节点测试... ❌ [失效剔除] -> [剔除16] 【GitHub-arandomguyhere/Google-News-Scraper/fc50f3fd4f3dcc873db9b8b14b7c8c9327eb4240/archives/20250923_091456/news_20250923_091456.json】
[374/431] 节点测试... ❌ [失效剔除] -> [剔除17] 【GitHub-XiaoHaiSly/proxy/fa07caab8c054d5918344c7bb5d8a2018d97c0bb/rules/singbox/domain/gfw.json】
[375/431] 节点测试... ❌ [失效剔除] -> [剔除18] 【GitHub-xiongjian83/TvBox/2940f1c20c67325b4410becdf82a7f3872a316a3/YZ.json】
[376/431] 节点测试... ❌ [失效剔除] -> [剔除19] 【GitHub-arandomguyhere/Google-News-Scraper/d3df89dfacdf9f167f0989a80a7c7eb04d405ebb/archives/20250923_091456/news_20250923_091456.json】
[377/431] 节点测试... ❌ [失效剔除] -> [剔除20] 【GitHub-xiongjian83/TvBox/e7b08c22eb933c68e41557b207f895a9ab865473/YZ.json】
[378/431] 节点测试... ❌ [失效剔除] -> [剔除21] 【GitHub-arandomguyhere/Google-News-Scraper/87dd8ecd4c973ce31bc5952e77598fd86a2273b1/archives/20250923_091456/news_20250923_091456.json】
[379/431] 节点测试... ✅ [常规健康] -> [自定义312] 【GitHub-whj-me/tvbox/df1c955f26f01cc02473549b85af9cccf0099eec/tvbox.json】
[380/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源47] 【GitHub-alantang1977/X/424c6c5af466c057eb53f29a965c7cae54a65770/py.json】
[381/431] 节点测试... ✅ [常规健康] -> [自定义313] 【GitHub-xiongjian83/TvBox/7bd7baa6c3f8ba572b0d3a9a0b3cd89266247287/19.json】
[382/431] 节点测试... ❌ [失效剔除] -> [剔除22] 【GitHub-xiongjian83/TvBox/7bd7baa6c3f8ba572b0d3a9a0b3cd89266247287/YZ.json】
[383/431] 节点测试... ✅ [常规健康] -> [自定义314] 【GitHub-alantang1977/X/424c6c5af466c057eb53f29a965c7cae54a65770/vox.json】
[384/431] 节点测试... ✅ [常规健康] -> [自定义315] 【GitHub-xiongjian83/TvBox/7bd7baa6c3f8ba572b0d3a9a0b3cd89266247287/18/19.json】
[385/431] 节点测试... ✅ [常规健康] -> [自定义316] 【GitHub-xiongjian83/TvBox/7bd7baa6c3f8ba572b0d3a9a0b3cd89266247287/X.json】
[386/431] 节点测试... ✅ [常规健康] -> [自定义317] 【GitHub-ne7359/tvurl/1e1346aa9821b940bedf05bccb8ebeeb00845a46/js.json】
[387/431] 节点测试... ✅ [常规健康] -> [自定义318] 【GitHub-ncnc8388/ncnc8388.github.io/ad5afeacd860466493196579613113d164e045b3/0730.json】
[388/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源48] 【GitHub-alantang1977/pg/0d76fb3c294620f3f15cc7bcecbce5cbaa59449f/jsm.json】
[389/431] 节点测试... ✅ [常规健康] -> [自定义319] 【GitHub-lubin776/0/8a6271e81571323eaaeab3e449ef869a96b9f86e/0/x5.json】
[390/431] 节点测试... ✅ [常规健康] -> [自定义320] 【GitHub-jiusanzhou/tvbox/dd362236c66cea9cc8c6259015e97928ac8c9872/docs/tvbox.json】
[391/431] 节点测试... ✅ [常规健康] -> [自定义321] 【GitHub-asxs123/mytvboxlist/b6a8901c23428474544e9e6c811a5b8957786b93/tvboxlist/二哈线路.json】
[392/431] 节点测试... ✅ [常规健康] -> [自定义322] 【GitHub-hkuc/tvbox-config/aa4f767458e514f10e658da3dc480899f11bf5ef/tv/2/yw88075_js.json】
[393/431] 节点测试... ❌ [失效剔除] -> [剔除23] 【GitHub-arandomguyhere/Google-News-Scraper/b91c2bfd5a9f15096efc7f066e7a65bd0b63ab69/archives/20250923_091456/news_20250923_091456.json】
[394/431] 节点测试... ✅ [常规健康] -> [自定义323] 【GitHub-AlanTse1314/TVBox-18/1d88f6dc52a0de19a217d477f131cd8afd963f43/tvbox2.json】
[395/431] 节点测试... ✅ [常规健康] -> [自定义324] 【GitHub-tv189ymail/2023/733130dbe85b924da2d7092be1e69b97bb877cce/BDB/text/tvbox18.json】
[396/431] 节点测试... ✅ [常规健康] -> [自定义325] 【GitHub-guot55/yg/d0879e44c351c7ede52709ae4194a0c1f692855f/box原.json】
[397/431] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源49] 【GitHub-jishitang/Tool/f09f66bcfec4f045b8be0155e61d81c387ba3e01/gat3/gat/xin(1).json】
[398/431] 节点测试... ✅ [常规健康] -> [自定义326] 【GitHub-jiyi039/jiyi039.github.io/51183e95228e1e82742a837c8c1be065c12af146/yuan/tv.json】
[399/431] 节点测试... ✅ [常规健康] -> [自定义327] 【GitHub-lubin776/0/8a6271e81571323eaaeab3e449ef869a96b9f86e/0/x4pro4k.json】
[400/431] 节点测试... ✅ [常规健康] -> [自定义328] 【GitHub-tv189ymail/2023/733130dbe85b924da2d7092be1e69b97bb877cce/BDB/DY1/BPXMY.json】
[401/431] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源50] 【GitHub-lyqnihao/m3u8/9e27fdad6ab2f4ca1dae82291f36f097550192a6/FGBLH/FG/海豚影视.json】
[402/431] 节点测试... ✅ [常规健康] -> [自定义329] 【GitHub-lyliangyuxuan/-/38bf82454bf3c2fd6218e44ddbefb9308075b52a/json/xyq230228.json】
[403/431] 节点测试... ✅ [常规健康] -> [自定义330] 【GitHub-murong507/ls125781003/3d99eacd7562167996215eef43932a5390f9b143/潇洒/api.json】
[404/431] 节点测试... ✅ [常规健康] -> [自定义331] 【GitHub-xiaojie-001/123/437e7a01a2ae808c5913101cfe795ca79b201e99/index.json】
[405/431] 节点测试... ✅ [常规健康] -> [自定义332] 【GitHub-tvbox-ku/box/552d8f531de0e958bc32d748f2f2290649bd0644/xyq/xiangyaqing.json】
[406/431] 节点测试... ✅ [常规健康] -> [自定义333] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc2503-1/南风/nanfeng.json】
[407/431] 节点测试... ✅ [常规健康] -> [自定义334] 【GitHub-1697366715/duankou/4c7153f5bf67beaf43c1877104d3e8ec9dd55c19/tvbox/摸鱼儿/api.json】
[408/431] 节点测试... ✅ [常规健康] -> [自定义335] 【GitHub-q7954/gg/a05e0219fe0b4d539e5cba3089ec5ded6af46d12/0739.json】
[409/431] 节点测试... ✅ [常规健康] -> [自定义336] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc2501-1/星辰/xingchen.json】
[410/431] 节点测试... ✅ [常规健康] -> [自定义337] 【GitHub-woniuxs/PG/2890bdbe03f5e2471dae3ab29719a39baff58a3c/jsm.json】
[411/431] 节点测试... ✅ [常规健康] -> [自定义338] 【GitHub-woshishiq1/hipy-drpy2/220985605400f0d8da4d051ba60b82caacd85d42/aa999ok/CK/009/XC.json】
[412/431] 节点测试... ✅ [常规健康] -> [自定义339] 【GitHub-chenlong622/LIVE/eb706e395f948f95505b1e8bba337516453440c0/pg/jsm.json】
[413/431] 节点测试... ✅ [常规健康] -> [自定义340] 【GitHub-winterxg/tvb/2aaa0dba2abaedd286408d8fc220b5f33928afb7/Text/pyn.json】
[414/431] 节点测试... ✅ [常规健康] -> [自定义341] 【GitHub-amazonjdshop/tv/8cc8e517f36c7ec66b13457a34c419b0bc8f8831/XYQ.json】
[415/431] 节点测试... ✅ [常规健康] -> [自定义342] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc12-1/svip/svip.json】
[416/431] 节点测试... ✅ [常规健康] -> [自定义343] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc11-1/svip/svip.json】
[417/431] 节点测试... ✅ [常规健康] -> [自定义344] 【GitHub-xwyjc/aliluya/1836cfe8d4919c246f6cf0f0b6a05065c197f4ed/me.json】
[418/431] 节点测试... ✅ [常规健康] -> [自定义345] 【GitHub-xiaoxuwenzi/1/f7b8b2c966979da6d77913bebebbea6e68c6ec9a/ptest.json】
[419/431] 节点测试... ✅ [常规健康] -> [自定义346] 【GitHub-gzj7003/szdxudpy/73fda43ac3fbec81f2d70e7e7e34ea0208dc37ae/jsm.json】
[420/431] 节点测试... ✅ [常规健康] -> [自定义347] 【GitHub-lilivan1986/clash/1e524d9b4e5a284aa9cf572b5129b2631684f1f7/5.json】
[421/431] 节点测试... ✅ [常规健康] -> [自定义348] 【GitHub-xtxk110/ys/5d4386e3a53fea1ebe7f9311e15da7c31c08d371/m2.json】
[422/431] 节点测试... ✅ [常规健康] -> [自定义349] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc12-1/天微/tianwei.json】
[423/431] 节点测试... ✅ [常规健康] -> [自定义350] 【GitHub-softup1/s1/3df9aec62d76ad784ed09943eb525660fe9c43ea/meowcf.json】
[424/431] 节点测试... ✅ [常规健康] -> [自定义351] 【GitHub-slasjh/cy/70c71a2e0e672c5fc765df225e6702e4ff4500b5/Lite-副本260425.json】
[425/431] 节点测试... ✅ [常规健康] -> [自定义352] 【GitHub-wuheng18/whzy/fceaf105288e2320d7a159cb4066dc458cae0db8/小米/xiaomi.json】
[426/431] 节点测试... ✅ [常规健康] -> [自定义353] 【GitHub-Soledadrs/jiekou/606200413054f2e24f995e3c404393782db27704/soledadTVbox/json/PG线路.json】
[427/431] 节点测试... ✅ [常规健康] -> [自定义354] 【GitHub-aweib888/zyclash/a591a58f6b6ab31bbbdc49f3d28d100b85967f5f/dkyt_clash/t4TV源.json】
[428/431] 节点测试... 🔞 [资源 - 命中"福利"] -> [资源51] 【GitHub-wzxxcz/cc2/69a82826d07a252c280263682b0c4cd71e237b0f/sgdc2502-3/向雅晴/xiangyaqing.json】
[429/431] 节点测试... ✅ [常规健康] -> [自定义355] 【GitHub-hkwgit2024/TVBOXZD2/2f1be5add00b6a12488b916e46c3797612543e57/box/lilun.json】
[430/431] 节点测试... ✅ [常规健康] -> [自定义356] 【GitHub-yunwushang/sz1/1c245fed899117a47ede3660172c4c53ab5db7ba/芸雾.json】
[431/431] 节点测试... ✅ [常规健康] -> [自定义357] 【GitHub-lcn0107/MyTV/59fdc74db11c5aeeb21f086de29c4c4951bceff1/ziyong.json】

=================== 聚合排查报告 (严格标准 + 极速响应) ===================
✅ 存活常规健康源: 357 个
🔞 存活成人隔离源: 51 个
❌ 确认完全无法访问/非TVBox结构: 23 个
------------------------------------------------------------------
💾 保存最新纯净文件: multisite_proxy_latest.json (357 条)
💾 保存最新纯净文件: multisite_github_latest.json (357 条)
💾 保存最新纯净文件: multisite_adult_proxy_latest.json (51 条)
💾 保存最新纯净文件: multisite_adult_github_latest.json (51 条)
💾 保存最新纯净文件: multisite_invalid_proxy_latest.json (23 条)
💾 保存最新纯净文件: multisite_invalid_github_latest.json (23 条)
